age	male	baseusage	aware0	harmvision0	gansu	RE2	va18	zmath	pedu12	hhwealth	bboarding	pamigrant	schid	studentid	newcome	attrition	givegl	wear2	use2	ezmath	major	interaction	edu	con	vou	fre	SE2	seatchange	emtea_14	reexamination	blackboard
12	0	0	0	1	0	2	1	-0.22362481	0	1	1	0	104061	"1040615121"	0	0	1	1	1	-0.22362481	3	6	1	0	0	1	-1.0	2	5	1	1
12	0	0	0	1	0	2	0	-0.22362481	1	3	1	0	104061	"1040615123"	0	0	1	1	1	-0.59271747	3	6	1	0	0	1	-1.25	2	5	1	1
11	1	0	1	1	0	1	1	-0.22362481	0	1	1	0	104061	"1040615125"	0	0	1	1	1	-0.59271747	3	6	1	0	0	1	-2.25	2	5	1	1
11	0	0	0	1	0	2	1	-1.3309028	0	2	1	0	104061	"1040615127"	0	0	1	1	1	0.14546786	3	6	1	0	0	1	-1.75	2	5	1	1
11	1	0	0	1	0	2	1	1.0681995	0	1	1	0	104061	"1040615129"	0	0	1	1	1	0.5145605	3	6	1	0	0	1	-1.25	3	5	1	1
10	1	0	0	0	0	2	1	1.6633291	0	3	0	0	104071	"1040714112"	0	0	1	1	1	1.3033762	2	4	1	0	1	0	-1.5	2	4	1	1
12	1	0	0	0	0	1	1	-1.8845419	0	2	1	0	104071	"1040715110"	0	0	1	0	0	-1.6999955	2	4	1	0	1	0	-3.625	2	3	1	2
11	1	0	0	0	0	2	0	-0.039078478	0	3	0	0	104071	"1040715116"	0	0	1	0	0	1.4372922	2	4	1	0	1	0	-1.0	3	3	1	2
10	1	0	0	0	0	2	0	1.6218386	0	2	0	0	104071	"1040715121"	0	0	1	0	0	1.2527459	2	4	1	0	1	0	-1.25	1	3	1	2
9	0	0	0	1	0	2	1	1.2527459	0	2	0	0	104071	"1040715122"	0	0	1	0	0	1.4372922	2	4	1	0	1	0	-1.25	1	3	1	2
11	0	0	1	1	0	1	1	0.3300142	0	1	0	0	104071	"1040715129"	0	0	1	0	0	-0.22362481	2	4	1	0	1	0	-3.75	1	3	1	2
10	1	0	1	1	0	1	1	-0.59271747	0	2	1	0	104071	"1040715132"	0	0	1	0	0	1.0681995	2	4	1	0	1	0	-3.75	1	3	1	2
11	1	0	1	0	0	2	0	1.1233997	0	3	1	0	104081	"1040814104"	0	0	1	0	1	-0.31641203	3	5	0	0	0	1	-1.75	1	3	1	2
10	1	0	0	0	0	4	0	0.9434233	0	1	0	0	104081	"1040814110"	0	0	1	0	0	-0.13643554	3	5	0	0	0	1	0.75	2	3	1	2
10	1	1	1	1	0	1	1	-1.036318	1	2	0	0	104081	"1040814126"	0	0	1	1	1	0.2235174	3	5	0	0	0	1	-2.5	2	3	1	2
12	0	0	1	0	0	2	1	0.6991069	0	3	1	0	104081	"1040815110"	0	0	1	0	0	-0.59271747	3	5	0	0	0	1	-1.0	3	3	1	2
11	0	0	0	1	0	4	0	-0.40817115	0	1	1	0	104081	"1040815131"	0	0	1	0	0	-0.9618102	3	5	0	0	0	1	1.0	3	3	1	2
9	0	0	0	0	0	4	0	0.40349388	0	1	1	0	104091	"1040914101"	0	0	1	0	0	1.1233997	1	2	1	1	0	0	2.25	1	2	1	3
9	1	0	0	1	0	2	0	1.6633291	0	2	1	0	104091	"1040914110"	0	0	1	0	0	1.8433056	1	2	1	1	0	0	-1.0	1	2	1	3
9	0	0	0	0	0	2	0	1.6633291	0	3	0	0	104091	"1040914118"	0	0	1	0	0	0.7634468	1	2	1	1	0	0	-1.25	2	2	1	3
9	0	0	0	0	0	1	1	0.2235174	0	3	1	0	104091	"1040914119"	0	0	1	0	0	1.4833527	1	2	1	1	0	0	-2.25	2	2	1	3
8	0	0	0	1	0	2	0	1.6633291	1	3	1	0	104091	"1040914127"	0	0	1	0	0	1.6633291	1	2	1	1	0	0	-1.0	2	2	1	3
10	0	0	0	1	0	2	0	0.40349388	0	3	0	0	104091	"1040914129"	0	0	1	1	1	0.043540925	1	2	1	1	0	0	-1.0	3	2	1	3
10	1	1	1	0	0	1	1	1.3033762	0	2	0	0	104091	"1040914137"	0	0	1	1	1	2.2032585	1	2	1	1	0	0	-4.75	1	2	1	3
10	0	0	0	1	0	1	0	0.58347034	0	2	0	0	104091	"1040914143"	0	0	1	1	1	1.8433056	1	2	1	1	0	0	-2.5	2	2	1	3
10	0	0	0	1	0	2	0	1.2527459	0	3	1	0	104091	"1040915102"	0	0	1	0	0	-0.039078478	1	2	1	1	0	0	-0.75	2	3	1	2
11	1	0	0	1	0	2	1	0.5145605	0	2	1	0	104091	"1040915105"	0	0	1	0	0	-1.3309028	1	2	1	1	0	0	-1.25	1	3	1	2
11	0	0	0	0	0	2	0	1.0681995	0	2	0	0	104091	"1040915108"	0	0	1	0	0	0.3300142	1	2	1	1	0	0	-1.5	3	3	1	2
11	1	0	1	1	0	1	1	0.5145605	0	1	1	0	104091	"1040915110"	0	0	1	0	0	0.8836532	1	2	1	1	0	0	-2.25	2	3	1	2
11	0	0	0	1	0	2	0	-0.22362481	0	1	1	0	104091	"1040915116"	0	1	1				1	2	1	1	0	0	-1.25			1	
11	0	0	0	1	0	2	0	-1.3309028	0	1	1	0	104091	"1040915119"	0	0	1	0	0	-0.40817115	1	2	1	1	0	0	-1.25	1	3	1	2
10	0	0	0	0	0	2	0	-0.7772638	0	3	1	0	104091	"1040915133"	0	0	1	0	0	-0.59271747	1	2	1	1	0	0	-1.25	3	3	1	2
11	0	0	1	1	0	2	0	-1.1463565	0	2	1	0	104091	"1040915136"	0	0	1	0	0	-1.1463565	1	2	1	1	0	0	-1.0	2	3	1	2
11	1	1	1	0	0	1	1	-0.9618102	0	3	1	0	104091	"1040915145"	0	0	1	0	0	-0.7772638	1	2	1	1	0	0	-4.875	1	3	1	2
11	1	0	0	0	0	2	1	-0.22362481	1	2	1	1	104091	"1040915146"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-2.0	2	3	1	2
11	0	0	1	0	0	1	1	0.14546786	0	2	1	0	104091	"1040915148"	0	0	1	1	1	1.2527459	1	2	1	1	0	0	-4.375	3	3	1	2
	0	0	0	0	0	1	1	-0.59271747	0	1	1	0	104091	"1040915149"	0	0	1	0	0	-0.22362481	1	2	1	1	0	0	-4.5	2	3	1	2
10	1	0	0	0	0	2	1	0.9434233	0	1	1	0	104101	"1041014104"	0	0	1	0	1	1.8433056	2	4	1	0	1	0	-1.25	2	3	1	2
11	0	0	0	0	0	2	1	-0.67636496	0	1	1	0	104101	"1041014107"	0	0	1	0	0	-1.3962709	2	4	1	0	1	0	-1.75	2	3	1	2
10	0	0	1	0	0	2	1	-1.2162944	1	3	1	0	104101	"1041014109"	0	1	1				2	4	1	0	1	0	-1.0			1	
10	1	0	0	0	0	3	0	0.9434233	0	1	1	0	104101	"1041014110"	0	0	1	0	0	0.9434233	2	4	1	0	1	0	-0.25	3	3	1	2
10	1	0	0	0	0	2	0	2.023282	0	1	1	0	104101	"1041014115"	0	0	1	0	0	2.023282	2	4	1	0	1	0	-1.0	2	3	1	2
8	1	0	0	1	0	2	0	1.8433056	0	2	1	0	104101	"1041014123"	0	0	1	0	1	2.023282	2	4	1	0	1	0	-1.0	2	3	1	2
10	1	0	0	0	0	2	0	-0.8563414	0	1	1	0	104101	"1041014135"	0	0	1	0	0	-0.4963885	2	4	1	0	1	0	-1.25	3	3	1	2
10	0	0	0	1	0	2	1	0.58347034	0	2	1	0	104101	"1041014136"	0	0	1	0	0	1.1233997	2	4	1	0	1	0	-1.75	2	3	1	2
11	1	0	0	1	0	2	0	1.2527459	1	2	1	1	104101	"1041015106"	0	0	1	0	0	1.0681995	2	4	1	0	1	0	-0.75	2	2	1	3
13	1	0	0	1	0	2	1	-1.5154492	0	2	1	0	104101	"1041015109"	0	0	1	0	1	-0.9618102	2	4	1	0	1	0	-1.25	2	2	1	3
10	0	0	0	1	0	2	0	-2.0690882	1		1	0	104101	"1041015110"	0	0	1	0	0	-1.1463565	2	4	1	0	1	0	-1.25	1	2	1	3
12	0	0	0	1	0	4	0	-0.9618102	0	2	1	0	104101	"1041015112"	0	0	1	0	0	0.6991069	2	4	1	0	1	0	1.0	1	2	1	3
11	0	1	1	1	0	1	0	1.4372922	0	2	1	0	104101	"1041015113"	0	0	1	0	1	1.6218386	2	4	1	0	1	0	-2.5	1	2	1	3
10	1	0	1	1	0	2	0	0.5145605	0	2	0	0	104101	"1041015114"	0	0	1	0	0	-0.7772638	2	4	1	0	1	0	-1.25	3	2	1	3
8	0	1	1	0	0	1	1	1.2527459	1	3	1	1	104101	"1041015118"	0	0	1	0	1	0.14546786	2	4	1	0	1	0	-5.375	1	2	1	3
11	0	0	1	1	0	2	1	0.3300142	0	3	0	0	104101	"1041015119"	0	0	1	0	1	-1.5154492	2	4	1	0	1	0	-2.0	1	2	1	3
11	1	0	0	1	0	2	0	0.3300142	0		1	0	104101	"1041015123"	0	0	1	0	1	0.6991069	2	4	1	0	1	0	-0.75	1	2	1	3
11	0	0	1	1	0	1	1	0.3300142	0	2	1	0	104101	"1041015127"	0	0	1	0	1	-0.22362481	2	4	1	0	1	0	-2.25	1	2	1	3
9	1	0	1	1	0	2	0	0.5145605	0		1	0	104101	"1041015129"	0	1	1				2	4	1	0	1	0	-1.75			1	
11	1	0	1	0	0	2	0	-0.67636496	0	2	1	0	104111	"1041114109"	0	0	1	0	0	0.043540925	1	1	0	1	0	0	-1.5	2	3	1	2
9	0	0	1	0	0	1	1	-0.31641203	0	1	0	0	104111	"1041114126"	0	0	1	0	0	0.7634468	1	1	0	1	0	0	-2.25	2	3	1	2
10	1	0	0	0	0	2	1	0.9434233	1	3	0	0	104111	"1041114127"	0	0	1	0	0	0.9434233	1	1	0	1	0	0	-1.0	2	3	1	2
10	0	0	0	0	0	2	0	0.7634468	0	1	0	0	104111	"1041114128"	0	0	1	0	0	-0.31641203	1	1	0	1	0	0	-1.25	3	3	1	2
8	0	0	0	1	0	2	1	0.40349388	0	3	0	0	104111	"1041114132"	0	0	1	1	1	1.6633291	1	1	0	1	0	0	-1.875	3	3	1	2
10	1	0	0	1	0	2	0	-0.8563414	0	3	1	0	104111	"1041114133"	0	0	1	0	0	1.4833527	1	1	0	1	0	0	-1.5	1	3	1	2
10	1	0	0	1	0	2	0	-1.9362003	1	2	0	0	104111	"1041114135"	0	0	1	0	0	-1.2162944	1	1	0	1	0	0	-1.75	3	3	1	2
10	1	0	1	0	0	2	0	-1.9362003	0	2	0	0	104111	"1041114139"	0	0	1	0	0	-1.2162944	1	1	0	1	0	0	-1.25	3	3	1	2
9	1	1	1	1	0	1	1	-1.5762473	0	2	0	0	104111	"1041114141"	0	0	1	1	1	-1.3962709	1	1	0	1	0	0	-2.25	2	3	1	2
9	0	0		0	0	2	1	0.043540925	1	3	0	1	104111	"1041114144"	0	0	1	1	1	0.58347034	1	1	0	1	0	0	-1.0	1	3	1	2
12	1	1	1	1	0	1	1	0.5145605	0	1	1	0	104111	"1041115202"	0	0	1	1	1	1.6218386	1	1	0	1	0	0	-3.0	2	4	1	1
11	1	1	1	1	0	2	1	1.2527459	0	2	1	0	104111	"1041115203"	0	0	1	0	1	1.0681995	1	1	0	1	0	0	-1.75	2	4	1	1
10	0	0	0	1	0	2	0	0.6991069	0	3	1	1	104111	"1041115204"	0	0	1	0	0	-0.22362481	1	1	0	1	0	0	-0.75	2	4	1	1
13	0	0	0	1	0	2	0	-0.40817115	0	2	0	0	104111	"1041115205"	0	0	1	0	0	-0.59271747	1	1	0	1	0	0	-1.0	2	4	1	1
12	1	0	1	1	0	2	1	-0.22362481	0	3	1	1	104111	"1041115208"	0	0	1	0	0	0.14546786	1	1	0	1	0	0	-0.75	2	4	1	1
12	0	0	0	1	0	2	0	0.14546786	0	2	1	0	104111	"1041115209"	0	0	1	0	0	0.8836532	1	1	0	1	0	0	-1.0	2	4	1	1
12	1	0	0	1	0	2	0	0.5145605	1		0	0	104111	"1041115212"	0	0	1	0	0	1.2527459	1	1	0	1	0	0	-1.25	2	4	1	1
12	1	0	0	1	0	2	0	-1.1463565	0	3	0	0	104111	"1041115213"	0	0	1	0	0	-0.22362481	1	1	0	1	0	0	-0.875	2	4	1	1
12	1	0	1	0	0	2	0	0.14546786	0	3	0	1	104111	"1041115217"	0	0	1	0	0	1.2527459	1	1	0	1	0	0	-1.0	2	4	1	1
13	0	0	1	1	0	2	0	-0.40817115	0	2	1	0	104111	"1041115225"	0	0	1	0	0	0.5145605	1	1	0	1	0	0	-1.0	2	4	1	1
11	1	1	1	1	0	1	1	1.2527459	0	2	0	0	104111	"1041115226"	0	0	1	0	1	0.8836532	1	1	0	1	0	0	-3.0	2	4	1	1
11	1	0	0	0	0	2	0	1.0681995	0	3	0	0	104111	"1041115235"	0	0	1	0	1	1.2527459	1	1	0	1	0	0	-1.0	1	4	1	1
11	0	1	1	0	0	1	1	0.14546786	0	1	0	0	104111	"1041115239"	0	0	1	1	1	1.0681995	1	1	0	1	0	0	-3.25	2	4	1	1
11	0	0	0	0	0	2	0	-0.039078478	1	3	0	0	104111	"1041115244"	0	0	1	0	0	0.14546786	1	1	0	1	0	0	-0.75	3	4	1	1
10	1	1	1	0	0	1	1	1.4372922	0	2	0	0	104111	"1041115245"	0	0	1	1	0	1.9909313	1	1	0	1	0	0	-3.5	2	4	1	1
11	1	0	1	0	0	2	0	-0.31641203	0	2	1	1	104121	"1041214103"	0	0	1	0	1	0.58347034	2	3	0	0	1	0	-0.75	3	2	1	3
9	0	0	0	0	0	2	0	-0.4963885	0	1	1	0	104121	"1041214108"	0	0	1	0	0	0.043540925	2	3	0	0	1	0	-1.5	1	2	1	3
10	0	0	1	0	0	1	1	0.043540925	0	2	1	0	104121	"1041214118"	0	0	1	0	1	0.58347034	2	3	0	0	1	0	-3.0	1	2	1	3
9	1	0	1	0	0	1	1	1.4833527	0	3	0	0	104121	"1041214123"	0	1	1				2	3	0	0	1	0	-2.375			1	
10	1	0	1	0	0	1	1	0.3300142	0	2	1	1	104121	"1041215101"	0	0	1	0	0	1.4372922	2	3	0	0	1	0	-2.75	2	2	1	3
10	0	0	0	0	0	1	1	0.8836532	0	2	0	1	104121	"1041215103"	0	0	1	0	0	-0.22362481	2	3	0	0	1	0	-3.75	3	2	1	3
12	1	0	1	0	0	1	1	-1.1463565	0	1	0	0	104121	"1041215110"	0	0	1	1	0	-1.1463565	2	3	0	0	1	0	-2.25	1	2	1	3
12	1	0	1	0	0	2	0	-0.40817115	0	2	0	0	104121	"1041215111"	0	0	1	0	1	-0.7772638	2	3	0	0	1	0	-1.0	1	2	1	3
11	1	0	0	0	0	4	0	-0.9618102	0		1	0	104121	"1041215113"	0	0	1	0	0	-0.59271747	2	3	0	0	1	0	0.75	3	2	1	3
10	1	0	0	0	0	4	1	-1.1463565	0	1	0	0	104121	"1041215115"	0	0	1	0	0	-1.1463565	2	3	0	0	1	0	0.5	2	2	1	3
10	0	0	1	1	0	4	0	0.14546786	0	3	0	0	104121	"1041215120"	0	0	1	0	1	-0.40817115	2	3	0	0	1	0	1.0	2	2	1	3
10	1	0	0	1	0	1	0	1.0681995	0	2	1	0	104121	"1041215121"	0	0	1	0	0	0.6991069	2	3	0	0	1	0	-2.25	2	2	1	3
12	0	0	0	1	0	2	1	-0.039078478	0	2	1	0	104121	"1041215122"	0	0	1	0	0	0.3300142	2	3	0	0	1	0	-1.75	2	2	1	3
10	0	0	1	0	0	4	1	-0.9618102	0	2	0	0	104121	"1041215123"	0	0	1	0	0	-2.0690882	2	3	0	0	1	0	0.75	2	2	1	3
10	0	0	1	1	0	2	1	-1.6999955	0	2	1	0	104121	"1041215124"	0	0	1	0	0	-0.7772638	2	3	0	0	1	0	-0.75	1	2	1	3
10	1	0	0	0	0	2	0	0.58347034	0	2	0	0	105011	"1050114102"	0	0	1	0	0	2.023282	1	2	1	1	0	0	-1.25	2	4	1	1
10	0	0	0	0	0	2	1	0.7634468	0	3	0	0	105011	"1050114109"	0	0	1	0	0	0.7634468	1	2	1	1	0	0	-1.75	3	4	1	1
11	0	0	0	0	0	2	0	1.6633291	0	2	1	0	105011	"1050114115"	0	0	1	0	0	1.4833527	1	2	1	1	0	0	-1.75	2	4	1	1
11	0	0	1	1	0	1	1	-0.59271747	0	1	0	0	105011	"1050115104"	0	0	1	0	0	-0.59271747	1	2	1	1	0	0	-3.0	1	3	1	2
12	0	0	0	0	0	2	0	-0.7772638	0	3	0	0	105011	"1050115108"	0	0	1	0	1	-0.59271747	1	2	1	1	0	0	-1.25	2	3	1	2
11	0	0	0	1	0	2	0	-2.2536345	1		0	0	105011	"1050115109"	0	0	1	1	1	-1.1463565	1	2	1	1	0	0	-1.25	1	3	1	2
12	1	0	0	0	0	1	1	-0.9618102	0	3	0	0	105011	"1050115110"	0	0	1	1	0	-1.3309028	1	2	1	1	0	0	-4.0	2	3	1	2
10	0	1	1	1	0	1	1	0.5145605	0	1	0	0	105011	"1050115113"	0	0	1	1	1	1.9909313	1	2	1	1	0	0	-3.75	3	3	1	2
11	0	0	0	1	0	1	1	0.6991069	0	1	1	0	105011	"1050115117"	0	0	1	0	0	-0.9618102	1	2	1	1	0	0	-2.5	2	3	1	2
10	1	0	1	0	0	2	1	0.8836532	0	2	1	0	105011	"1050115118"	0	0	1	0	0	1.6218386	1	2	1	1	0	0	-1.25	2	3	1	2
11	1	0	0	0	0	2	0	-1.5762473	0	2	1	0	105012	"1050124110"	0	0	1	0	0	-1.2162944	3	5	0	0	0	1	-0.75		3	1	2
12	0	0	0	0	0	2	1	-1.7562238	0	2	1	1	105012	"1050124118"	0	0	1	0	0	-2.4761298	3	5	0	0	0	1	-1.25	2	3	1	2
10	0	0	0	0	0	2	0	-0.31641203	0	1	0	0	105012	"1050124127"	0	0	1	0	1	0.043540925	3	5	0	0	0	1	-1.25	1	3	1	2
11	1	0	1	0	0	2	1	-0.13643554	0	3	0	0	105012	"1050124128"	0	0	1	0	0	-0.13643554	3	5	0	0	0	1	-1.5	2	3	1	2
10	0	0	1	0	0	2	0	1.8063849	0	2	0	0	105012	"1050125108"	0	0	1	0	0	1.4372922	3	5	0	0	0	1	-2.0	2	2	1	3
10	1	0	0	0	0	2	0	1.2527459	0	2	0	0	105012	"1050125112"	0	0	1	0	0	0.8836532	3	5	0	0	0	1	-1.25	2	2	1	3
10	1	0	0	1	0	1	0	1.0681995	0	1	0	0	105012	"1050125115"	0	0	1	0	1	1.6218386	3	5	0	0	0	1	-2.75	2	2	1	3
11	0	0	0	0	0	2	0	0.7634468	0	1	0	0	105013	"1050134201"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-1.25	2	4	1	1
11	1	0	1	1	0	2	0	-0.13643554	0	3	0	0	105013	"1050134215"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-1.5	2	4	1	1
11	0	0	0	0	0	2	0	-0.8563414	1	3	1	0	105013	"1050134227"	0	0	1	0	0	0.58347034	1	2	1	1	0	0	-1.25	3	4	1	1
11	1	0	0	0	0	2	1	1.4833527	0	2	0	0	105013	"1050134230"	0	0	1	0	0	1.1233997	1	2	1	1	0	0	-1.75	1	4	1	1
11	1	0	0	1	0	1	1	1.4833527	0	3	0	0	105013	"1050134235"	0	0	1	0	0	1.8433056	1	2	1	1	0	0	-2.25	3	4	1	1
12	1	0	0	1	0	1	0	1.3033762	1	2	1	0	105013	"1050134237"	0	0	1	0	1	0.9434233	1	2	1	1	0	0	-4.0	2	4	1	1
10	1	0	0	1	0	1	1	1.6633291	0	3	0	0	105013	"1050134239"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-3.5	1	4	1	1
11	0	0	1	1	0	1	1	1.1233997	1	2	0	0	105013	"1050134240"	0	0	1	0	0	0.043540925	1	2	1	1	0	0	-4.25	1	4	1	1
11	0	0	0	1	0	1	1	1.8433056	1	3	0	0	105013	"1050134246"	0	0	1	1	1	1.8433056	1	2	1	1	0	0	-2.5	2	4	1	1
9	1	0	0	0	0	2	0	2.2032585	0	3	0	0	105013	"1050134247"	0	0	1	0	0	0.2235174	1	2	1	1	0	0	-1.5	3	4	1	1
10	1	0	0	1	0	2	0	0.5145605	0	3	0	0	105013	"1050135304"	0	0	1	0	0	1.6218386	1	2	1	1	0	0	-1.5	3	2	1	3
11	1	0	0	1	0	2	0	1.2527459	1	2	0	1	105013	"1050135306"	0	0	1	0	0	0.8836532	1	2	1	1	0	0	-1.5	1	2	1	3
12	1	0	0	1	0	2	0	-0.7772638	1	2	0	0	105013	"1050135315"	0	0	1	0	0	-0.039078478	1	2	1	1	0	0	-1.75	1	2	1	3
12	1	0	1	1	0	2	0	-0.039078478	0	1	0	0	105013	"1050135317"	0	0	1	0	0	-1.5154492	1	2	1	1	0	0	-1.75	1	2	1	3
10	1	0	1	1	0	1	1	0.5145605	0	1	0	1	105013	"1050135318"	0	0	1	0	0	1.2527459	1	2	1	1	0	0	-4.25	1	2	1	3
10	0	0	0	1	0	1	0	1.4372922	0	3	0	0	105013	"1050135320"	0	0	1	0	1	1.2527459	1	2	1	1	0	0	-2.625	1	2	1	3
11	1	0	0	1	0	2	0	0.8836532	0	2	1	0	105013	"1050135321"	0	0	1	0	0	1.4372922	1	2	1	1	0	0	-1.75	1	2	1	3
10	0	0	1	0	0	2	0	-0.59271747	0	3	0	0	105013	"1050135322"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-1.5	2	2	1	3
11	0	0	0	0	0	1	0	1.0681995	1	3	1	0	105013	"1050135324"	0	0	1	0	0	0.8836532	1	2	1	1	0	0	-2.25	3	2	1	3
11	1	0	0	1	0	2	0	0.14546786	0	1	1	1	105013	"1050135325"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-1.25	2	2	1	3
12	1	0	1	1	0	1	1	0.6991069	0	3	1	0	105013	"1050135327"	0	0	1	0	0	1.2527459	1	2	1	1	0	0	-3.5	3	2	1	3
10	0	1	1	0	0	1	1	-0.40817115	1	3	0	0	105013	"1050135328"	0	0	1	1	1	1.4372922	1	2	1	1	0	0	-3.0	2	2	1	3
10	0	0	1	1	0	1	1	1.4372922	0	3	1	0	105013	"1050135330"	0	0	1	0	0	1.4372922	1	2	1	1	0	0	-3.0	2	2	1	3
10	0	0	1	1	0	2	1	-1.3309028	0	2	0	0	105013	"1050135332"	0	0	1	0	0	0.3300142	1	2	1	1	0	0	-1.75	2	2	1	3
10	1	0	0	0	0	1	1	-0.22362481	1	3	0	0	105013	"1050135336"	0	0	1	0	0	-0.22362481	1	2	1	1	0	0	-2.625	2	2	1	3
11	0	0	1	1	0	1	0	-1.8845419	0	3	0	1	105013	"1050135343"	0	0	1	0	0	-1.1463565	1	2	1	1	0	0	-2.25	2	2	1	3
12	1	0	1	0	0	2	0	1.4372922	0	3	0	0	105013	"1050135346"	0	0	1	0	0	0.8836532	1	2	1	1	0	0	-1.25	2	2	1	3
9	0	0	1	0	0	2	0	-1.2162944	0	2	1	0	105021	"1050214109"	0	0	1	0	0	-1.2162944	1	1	0	1	0	0	-2.0	2	3	1	2
11	0	1	1	1	0	1	1	-0.13643554	0	2	1	0	105021	"1050214120"	0	0	1	1	1	1.3033762	1	1	0	1	0	0	-3.75	2	3	1	2
10	1	0	0	0	0	2	0	-0.039078478	0	2	1	0	105021	"1050215110"	0	0	1	0	0	-0.039078478	1	1	0	1	0	0	-1.0	2	3	1	2
11	0	1	1	1	0	1	1	0.3300142	1	3	1	0	105021	"1050215111"	0	0	1	1	1	-0.039078478	1	1	0	1	0	0	-4.25	1	3	1	2
10	1	1	1	1	0	1	1	1.0681995	0	3	1	0	105021	"1050215122"	0	0	1	1	1	-0.22362481	1	1	0	1	0	0	-4.25	1	3	1	2
11	0	0	0	1	0	1	0	-0.7772638	0	1	1	0	105021	"1050215126"	0	0	1	0	0	-1.3309028	1	1	0	1	0	0	-2.5	2	3	1	2
11	0	0		0	0	2	1	0.14546786	0	2	1	0	105021	"1050215127"	0	1	1				1	1	0	1	0	0	-1.5			1	
11	1	0	0	0	0	1	0	0.14546786	0	2	0	0	105021	"1050215135"	0	0	1	0	0	1.8063849	1	1	0	1	0	0	-2.75	1	3	1	2
9	0	0	0	0	0	2	1	0.40349388	1	3	0	0	105031	"1050314103"	0	0	1	0	0	0.40349388	1	1	0	1	0	0	-1.25	2	3	1	2
9	0	0	0	0	0	2	0	0.7634468	0	2	1	1	105031	"1050314107"	0	0	1	0	1	2.023282	1	1	0	1	0	0	-1.75	2	3	1	2
9	0	0	0	1	0	2	0	1.1233997	1	2	0	0	105031	"1050314108"	0	0	1	0	0	1.8433056	1	1	0	1	0	0	-1.25		3	1	2
10	1	0	1	0	0	2	0	-1.9362003	0	2	0	0	105031	"1050314113"	0	0	1	0	0	-1.9362003	1	1	0	1	0	0	-1.0	2	3	1	2
10	1	0	1	0	0	2	1	0.7634468	0	3	0	0	105031	"1050314117"	0	0	1	0	0	0.40349388	1	1	0	1	0	0	-1.5	2	3	1	2
11	1	0	1	0	0	2	1	0.40349388	0		0	0	105031	"1050314127"	0	0	1	0	0	0.7634468	1	1	0	1	0	0	-1.5	2	3	1	2
10	1	0	0	1	0	2	1	1.3033762	0	3	1	0	105031	"1050314131"	0	0	1	0	0	1.3033762	1	1	0	1	0	0	-1.75	2	3	1	2
9	1	0	0	1	0	2	0	0.7634468	1	3	0	0	105031	"1050314134"	0	0	1	0	0	1.1233997	1	1	0	1	0	0	-1.0	1	3	1	2
10	1	0	0	0	0	4	0	1.6633291	1	3	1	1	105031	"1050314136"	0	0	1	0	0	1.4833527	1	1	0	1	0	0	0.5	1	3	1	2
10	0	0	0	0	0	2	1	-1.9362003	0	2	1	1	105031	"1050314137"	0	0	1	0	0	-0.67636496	1	1	0	1	0	0	-2.0	2	3	1	2
9	1	0	0	0	0	2	0	1.3033762	0	1	0	0	105031	"1050314143"	0	0	1	0	0	1.1233997	1	1	0	1	0	0	-1.25	2	3	1	2
10	0	0	0	0	0	2	0	0.8836532	0	2	1	0	105031	"1050315105"	0	0	1	0	0	0.14546786	1	1	0	1	0	0	-1.25	3	2	1	3
10	1	0	1	0	0	1	1	1.8063849	0	1	1	0	105031	"1050315115"	0	0	1	1	1	1.8063849	1	1	0	1	0	0	-2.5	2	2	1	3
11	0	0	0	1	0	1	1	0.5145605	0	3	1	0	105031	"1050315119"	0	0	1	0	0	0.3300142	1	1	0	1	0	0	-2.25	2	2	1	3
11	1	0	1	0	0	1	1	1.4372922	0	3	1	0	105031	"1050315122"	0	0	1	1	1	1.0681995	1	1	0	1	0	0	-3.5	2	2	1	3
11	0	0	1	0	0	2	1	1.2527459	0	2	1	0	105031	"1050315126"	0	0	1	0	0	0.6991069	1	1	0	1	0	0	-2.0	2	2	1	3
12	1	0	1	1	0	1	0	0.14546786	0	3	1	1	105031	"1050315127"	0	0	1	0	0	-0.40817115	1	1	0	1	0	0	-3.625	2	2	1	3
10	0	0	1	0	0	1	1	1.4372922	0	2	1	0	105031	"1050315129"	0	0	1	0	0	1.4372922	1	1	0	1	0	0	-4.25	2	2	1	3
10	1	0	1	1	0	1	1	-1.1463565	0	2	1	0	105031	"1050315131"	0	0	1	1	1	0.8836532	1	1	0	1	0	0	-3.0	1	2	1	3
11	1	0	1	0	0	1	1	1.2527459	0	3	1	1	105031	"1050315136"	0	0	1	1	1	1.4372922	1	1	0	1	0	0	-2.5	2	2	1	3
11	0	0	1	1	0	1	1	-1.3309028	0	3	1	0	105031	"1050315139"	0	0	1	0	1	-2.0690882	1	1	0	1	0	0	-3.25	1	2	1	3
9	0	0	1	0	0	2	0	-1.036318	0	3	0	0	105041	"1050414104"	0	1	1				3	5	0	0	0	1	-1.25			1	
9	1	0	0	0	0	2	1	-0.8563414	0	3	0	0	105041	"1050414106"	0	1	1				3	5	0	0	0	1	-1.25			1	
